index,innumcluster,overlaps,stretches,position,friction,middleCharge,otherCharge,otherparam,otherpara,AnzahlLinks
2524,0,0.0,0.0,0.0,0.4,0,-6,15,116,644
2525,0,0.0,0.0,0.0,0.4,0,-6,15,120,644
2556,0,0.0,0.0,0.0,0.4,0,0,15,100,644
2557,0,0.0,0.0,0.0,0.4,0,0,15,104,644
2558,0,0.0,0.0,0.0,0.4,0,0,15,108,644
2559,0,0.0,0.0,0.0,0.4,0,0,15,112,644
2560,0,0.0,0.0,0.0,0.4,0,0,15,116,644
2561,0,0.0,0.0,0.0,0.4,0,0,15,120,644
2592,0,0.0,0.0,0.0,0.6,-30,-30,15,100,644
2593,0,0.0,0.0,0.0,0.6,-30,-30,15,104,644
2594,0,0.0,0.0,0.0,0.6,-30,-30,15,108,644
2595,0,0.0,0.0,0.0,0.6,-30,-30,15,112,644
2596,0,0.0,0.0,0.0,0.6,-30,-30,15,116,644
2597,0,0.0,0.0,0.0,0.6,-30,-30,15,120,644
2598,0,0.0,0.0,0.0,0.6,-30,-30,16,100,644
2599,0,0.0,0.0,0.0,0.6,-30,-30,16,104,644
2600,0,0.0,0.0,0.0,0.6,-30,-30,16,108,644
2601,0,0.0,0.0,0.0,0.6,-30,-30,16,112,644
2602,0,0.0,0.0,0.0,0.6,-30,-30,16,116,644
2603,0,0.0,0.0,0.0,0.6,-30,-30,16,120,644
2628,0,0.0,0.0,0.0,0.6,-30,-24,15,100,644
2629,0,0.0,0.0,0.0,0.6,-30,-24,15,104,644
2630,0,0.0,0.0,0.0,0.6,-30,-24,15,108,644
2631,0,0.0,0.0,0.0,0.6,-30,-24,15,112,644
2632,0,0.0,0.0,0.0,0.6,-30,-24,15,116,644
2633,0,0.0,0.0,0.0,0.6,-30,-24,15,120,644
2634,0,0.0,0.0,0.0,0.6,-30,-24,16,100,644
2635,0,0.0,0.0,0.0,0.6,-30,-24,16,104,644
2636,0,0.0,0.0,0.0,0.6,-30,-24,16,108,644
2637,0,0.0,0.0,0.0,0.6,-30,-24,16,112,644
2638,0,0.0,0.0,0.0,0.6,-30,-24,16,116,644
2639,0,0.0,0.0,0.0,0.6,-30,-24,16,120,644
2664,0,0.0,0.0,0.0,0.6,-30,-18,15,100,644
2665,0,0.0,0.0,0.0,0.6,-30,-18,15,104,644
2666,0,0.0,0.0,0.0,0.6,-30,-18,15,108,644
2667,0,0.0,0.0,0.0,0.6,-30,-18,15,112,644
2668,0,0.0,0.0,0.0,0.6,-30,-18,15,116,644
2669,0,0.0,0.0,0.0,0.6,-30,-18,15,120,644
2671,0,0.0,0.0,0.0,0.6,-30,-18,16,104,644
2672,0,0.0,0.0,0.0,0.6,-30,-18,16,108,644
2673,0,0.0,0.0,0.0,0.6,-30,-18,16,112,644
2700,0,0.0,0.0,0.0,0.6,-30,-12,15,100,644
2701,0,0.0,0.0,0.0,0.6,-30,-12,15,104,644
2702,0,0.0,0.0,0.0,0.6,-30,-12,15,108,644
2703,0,0.0,0.0,0.0,0.6,-30,-12,15,112,644
2704,0,0.0,0.0,0.0,0.6,-30,-12,15,116,644
2705,0,0.0,0.0,0.0,0.6,-30,-12,15,120,644
2736,0,0.0,0.0,0.0,0.6,-30,-6,15,100,644
2737,0,0.0,0.0,0.0,0.6,-30,-6,15,104,644
2738,0,0.0,0.0,0.0,0.6,-30,-6,15,108,644
2739,0,0.0,0.0,0.0,0.6,-30,-6,15,112,644
2740,0,0.0,0.0,0.0,0.6,-30,-6,15,116,644
2741,0,0.0,0.0,0.0,0.6,-30,-6,15,120,644
2772,0,0.0,0.0,0.0,0.6,-30,0,15,100,644
2773,0,0.0,0.0,0.0,0.6,-30,0,15,104,644
2774,0,0.0,0.0,0.0,0.6,-30,0,15,108,644
2775,0,0.0,0.0,0.0,0.6,-30,0,15,112,644
2776,0,0.0,0.0,0.0,0.6,-30,0,15,116,644
2777,0,0.0,0.0,0.0,0.6,-30,0,15,120,644
2808,0,0.0,0.0,0.0,0.6,-24,-30,15,100,644
2809,0,0.0,0.0,0.0,0.6,-24,-30,15,104,644
2810,0,0.0,0.0,0.0,0.6,-24,-30,15,108,644
2811,0,0.0,0.0,0.0,0.6,-24,-30,15,112,644
2812,0,0.0,0.0,0.0,0.6,-24,-30,15,116,644
2813,0,0.0,0.0,0.0,0.6,-24,-30,15,120,644
2814,0,0.0,0.0,0.0,0.6,-24,-30,16,100,644
2815,0,0.0,0.0,0.0,0.6,-24,-30,16,104,644
2816,0,0.0,0.0,0.0,0.6,-24,-30,16,108,644
2817,0,0.0,0.0,0.0,0.6,-24,-30,16,112,644
2818,0,0.0,0.0,0.0,0.6,-24,-30,16,116,644
2819,0,0.0,0.0,0.0,0.6,-24,-30,16,120,644
2844,0,0.0,0.0,0.0,0.6,-24,-24,15,100,644
2845,0,0.0,0.0,0.0,0.6,-24,-24,15,104,644
2846,0,0.0,0.0,0.0,0.6,-24,-24,15,108,644
2847,0,0.0,0.0,0.0,0.6,-24,-24,15,112,644
2848,0,0.0,0.0,0.0,0.6,-24,-24,15,116,644
2849,0,0.0,0.0,0.0,0.6,-24,-24,15,120,644
2850,0,0.0,0.0,0.0,0.6,-24,-24,16,100,644
2851,0,0.0,0.0,0.0,0.6,-24,-24,16,104,644
2852,0,0.0,0.0,0.0,0.6,-24,-24,16,108,644
2853,0,0.0,0.0,0.0,0.6,-24,-24,16,112,644
2854,0,0.0,0.0,0.0,0.6,-24,-24,16,116,644
2855,0,0.0,0.0,0.0,0.6,-24,-24,16,120,644
2880,0,0.0,0.0,0.0,0.6,-24,-18,15,100,644
2881,0,0.0,0.0,0.0,0.6,-24,-18,15,104,644
2882,0,0.0,0.0,0.0,0.6,-24,-18,15,108,644
2883,0,0.0,0.0,0.0,0.6,-24,-18,15,112,644
2884,0,0.0,0.0,0.0,0.6,-24,-18,15,116,644
2885,0,0.0,0.0,0.0,0.6,-24,-18,15,120,644
2887,0,0.0,0.0,0.0,0.6,-24,-18,16,104,644
2890,0,0.0,0.0,0.0,0.6,-24,-18,16,116,644
2891,0,0.0,0.0,0.0,0.6,-24,-18,16,120,644
2916,0,0.0,0.0,0.0,0.6,-24,-12,15,100,644
2917,0,0.0,0.0,0.0,0.6,-24,-12,15,104,644
2918,0,0.0,0.0,0.0,0.6,-24,-12,15,108,644
2919,0,0.0,0.0,0.0,0.6,-24,-12,15,112,644
2920,0,0.0,0.0,0.0,0.6,-24,-12,15,116,644
2921,0,0.0,0.0,0.0,0.6,-24,-12,15,120,644
2952,0,0.0,0.0,0.0,0.6,-24,-6,15,100,644
2953,0,0.0,0.0,0.0,0.6,-24,-6,15,104,644
2954,0,0.0,0.0,0.0,0.6,-24,-6,15,108,644
2955,0,0.0,0.0,0.0,0.6,-24,-6,15,112,644
2956,0,0.0,0.0,0.0,0.6,-24,-6,15,116,644
2957,0,0.0,0.0,0.0,0.6,-24,-6,15,120,644
2988,0,0.0,0.0,0.0,0.6,-24,0,15,100,644
2989,0,0.0,0.0,0.0,0.6,-24,0,15,104,644
2990,0,0.0,0.0,0.0,0.6,-24,0,15,108,644
2991,0,0.0,0.0,0.0,0.6,-24,0,15,112,644
2992,0,0.0,0.0,0.0,0.6,-24,0,15,116,644
2993,0,0.0,0.0,0.0,0.6,-24,0,15,120,644
3024,0,0.0,0.0,0.0,0.6,-18,-30,15,100,644
3025,0,0.0,0.0,0.0,0.6,-18,-30,15,104,644
3026,0,0.0,0.0,0.0,0.6,-18,-30,15,108,644
3027,0,0.0,0.0,0.0,0.6,-18,-30,15,112,644
3028,0,0.0,0.0,0.0,0.6,-18,-30,15,116,644
3029,0,0.0,0.0,0.0,0.6,-18,-30,15,120,644
3030,0,0.0,0.0,0.0,0.6,-18,-30,16,100,644
3031,0,0.0,0.0,0.0,0.6,-18,-30,16,104,644
3032,0,0.0,0.0,0.0,0.6,-18,-30,16,108,644
3033,0,0.0,0.0,0.0,0.6,-18,-30,16,112,644
3034,0,0.0,0.0,0.0,0.6,-18,-30,16,116,644
3035,0,0.0,0.0,0.0,0.6,-18,-30,16,120,644
3060,0,0.0,0.0,0.0,0.6,-18,-24,15,100,644
3061,0,0.0,0.0,0.0,0.6,-18,-24,15,104,644
3062,0,0.0,0.0,0.0,0.6,-18,-24,15,108,644
3063,0,0.0,0.0,0.0,0.6,-18,-24,15,112,644
3064,0,0.0,0.0,0.0,0.6,-18,-24,15,116,644
3065,0,0.0,0.0,0.0,0.6,-18,-24,15,120,644
3066,0,0.0,0.0,0.0,0.6,-18,-24,16,100,644
3067,0,0.0,0.0,0.0,0.6,-18,-24,16,104,644
3068,0,0.0,0.0,0.0,0.6,-18,-24,16,108,644
3069,0,0.0,0.0,0.0,0.6,-18,-24,16,112,644
3070,0,0.0,0.0,0.0,0.6,-18,-24,16,116,644
3071,0,0.0,0.0,0.0,0.6,-18,-24,16,120,644
3096,0,0.0,0.0,0.0,0.6,-18,-18,15,100,644
3097,0,0.0,0.0,0.0,0.6,-18,-18,15,104,644
3098,0,0.0,0.0,0.0,0.6,-18,-18,15,108,644
3099,0,0.0,0.0,0.0,0.6,-18,-18,15,112,644
3100,0,0.0,0.0,0.0,0.6,-18,-18,15,116,644
3101,0,0.0,0.0,0.0,0.6,-18,-18,15,120,644
3102,0,0.0,0.0,0.0,0.6,-18,-18,16,100,644
3105,0,0.0,0.0,0.0,0.6,-18,-18,16,112,644
3106,0,0.0,0.0,0.0,0.6,-18,-18,16,116,644
3107,0,0.0,0.0,0.0,0.6,-18,-18,16,120,644
3132,0,0.0,0.0,0.0,0.6,-18,-12,15,100,644
3133,0,0.0,0.0,0.0,0.6,-18,-12,15,104,644
3134,0,0.0,0.0,0.0,0.6,-18,-12,15,108,644
3135,0,0.0,0.0,0.0,0.6,-18,-12,15,112,644
3136,0,0.0,0.0,0.0,0.6,-18,-12,15,116,644
3137,0,0.0,0.0,0.0,0.6,-18,-12,15,120,644
3168,0,0.0,0.0,0.0,0.6,-18,-6,15,100,644
3169,0,0.0,0.0,0.0,0.6,-18,-6,15,104,644
3170,0,0.0,0.0,0.0,0.6,-18,-6,15,108,644
3171,0,0.0,0.0,0.0,0.6,-18,-6,15,112,644
3172,0,0.0,0.0,0.0,0.6,-18,-6,15,116,644
3173,0,0.0,0.0,0.0,0.6,-18,-6,15,120,644
3204,0,0.0,0.0,0.0,0.6,-18,0,15,100,644
3205,0,0.0,0.0,0.0,0.6,-18,0,15,104,644
3206,0,0.0,0.0,0.0,0.6,-18,0,15,108,644
3207,0,0.0,0.0,0.0,0.6,-18,0,15,112,644
3208,0,0.0,0.0,0.0,0.6,-18,0,15,116,644
3209,0,0.0,0.0,0.0,0.6,-18,0,15,120,644
3240,0,0.0,0.0,0.0,0.6,-12,-30,15,100,644
3241,0,0.0,0.0,0.0,0.6,-12,-30,15,104,644
3242,0,0.0,0.0,0.0,0.6,-12,-30,15,108,644
3243,0,0.0,0.0,0.0,0.6,-12,-30,15,112,644
3244,0,0.0,0.0,0.0,0.6,-12,-30,15,116,644
3245,0,0.0,0.0,0.0,0.6,-12,-30,15,120,644
3246,0,0.0,0.0,0.0,0.6,-12,-30,16,100,644
3247,0,0.0,0.0,0.0,0.6,-12,-30,16,104,644
3248,0,0.0,0.0,0.0,0.6,-12,-30,16,108,644
3249,0,0.0,0.0,0.0,0.6,-12,-30,16,112,644
3250,0,0.0,0.0,0.0,0.6,-12,-30,16,116,644
3251,0,0.0,0.0,0.0,0.6,-12,-30,16,120,644
3276,0,0.0,0.0,0.0,0.6,-12,-24,15,100,644
3277,0,0.0,0.0,0.0,0.6,-12,-24,15,104,644
3278,0,0.0,0.0,0.0,0.6,-12,-24,15,108,644
3279,0,0.0,0.0,0.0,0.6,-12,-24,15,112,644
3280,0,0.0,0.0,0.0,0.6,-12,-24,15,116,644
3281,0,0.0,0.0,0.0,0.6,-12,-24,15,120,644
3282,0,0.0,0.0,0.0,0.6,-12,-24,16,100,644
3283,0,0.0,0.0,0.0,0.6,-12,-24,16,104,644
3284,0,0.0,0.0,0.0,0.6,-12,-24,16,108,644
3285,0,0.0,0.0,0.0,0.6,-12,-24,16,112,644
3286,0,0.0,0.0,0.0,0.6,-12,-24,16,116,644
3287,0,0.0,0.0,0.0,0.6,-12,-24,16,120,644
3312,0,0.0,0.0,0.0,0.6,-12,-18,15,100,644
3313,0,0.0,0.0,0.0,0.6,-12,-18,15,104,644
3314,0,0.0,0.0,0.0,0.6,-12,-18,15,108,644
3315,0,0.0,0.0,0.0,0.6,-12,-18,15,112,644
3316,0,0.0,0.0,0.0,0.6,-12,-18,15,116,644
3317,0,0.0,0.0,0.0,0.6,-12,-18,15,120,644
3322,0,0.0,0.0,0.0,0.6,-12,-18,16,116,644
3323,0,0.0,0.0,0.0,0.6,-12,-18,16,120,644
3348,0,0.0,0.0,0.0,0.6,-12,-12,15,100,644
3349,0,0.0,0.0,0.0,0.6,-12,-12,15,104,644
3350,0,0.0,0.0,0.0,0.6,-12,-12,15,108,644
3351,0,0.0,0.0,0.0,0.6,-12,-12,15,112,644
3352,0,0.0,0.0,0.0,0.6,-12,-12,15,116,644
3353,0,0.0,0.0,0.0,0.6,-12,-12,15,120,644
3384,0,0.0,0.0,0.0,0.6,-12,-6,15,100,644
3385,0,0.0,0.0,0.0,0.6,-12,-6,15,104,644
3386,0,0.0,0.0,0.0,0.6,-12,-6,15,108,644
3387,0,0.0,0.0,0.0,0.6,-12,-6,15,112,644
3388,0,0.0,0.0,0.0,0.6,-12,-6,15,116,644
3389,0,0.0,0.0,0.0,0.6,-12,-6,15,120,644
3420,0,0.0,0.0,0.0,0.6,-12,0,15,100,644
3421,0,0.0,0.0,0.0,0.6,-12,0,15,104,644
3422,0,0.0,0.0,0.0,0.6,-12,0,15,108,644
3423,0,0.0,0.0,0.0,0.6,-12,0,15,112,644
3424,0,0.0,0.0,0.0,0.6,-12,0,15,116,644
3425,0,0.0,0.0,0.0,0.6,-12,0,15,120,644
3456,0,0.0,0.0,0.0,0.6,-6,-30,15,100,644
3457,0,0.0,0.0,0.0,0.6,-6,-30,15,104,644
3458,0,0.0,0.0,0.0,0.6,-6,-30,15,108,644
3459,0,0.0,0.0,0.0,0.6,-6,-30,15,112,644
3460,0,0.0,0.0,0.0,0.6,-6,-30,15,116,644
3461,0,0.0,0.0,0.0,0.6,-6,-30,15,120,644
3462,0,0.0,0.0,0.0,0.6,-6,-30,16,100,644
3463,0,0.0,0.0,0.0,0.6,-6,-30,16,104,644
3464,0,0.0,0.0,0.0,0.6,-6,-30,16,108,644
3465,0,0.0,0.0,0.0,0.6,-6,-30,16,112,644
3466,0,0.0,0.0,0.0,0.6,-6,-30,16,116,644
3467,0,0.0,0.0,0.0,0.6,-6,-30,16,120,644
3492,0,0.0,0.0,0.0,0.6,-6,-24,15,100,644
3493,0,0.0,0.0,0.0,0.6,-6,-24,15,104,644
3494,0,0.0,0.0,0.0,0.6,-6,-24,15,108,644
3495,0,0.0,0.0,0.0,0.6,-6,-24,15,112,644
3496,0,0.0,0.0,0.0,0.6,-6,-24,15,116,644
3497,0,0.0,0.0,0.0,0.6,-6,-24,15,120,644
3498,0,0.0,0.0,0.0,0.6,-6,-24,16,100,644
3499,0,0.0,0.0,0.0,0.6,-6,-24,16,104,644
3500,0,0.0,0.0,0.0,0.6,-6,-24,16,108,644
3501,0,0.0,0.0,0.0,0.6,-6,-24,16,112,644
3502,0,0.0,0.0,0.0,0.6,-6,-24,16,116,644
3503,0,0.0,0.0,0.0,0.6,-6,-24,16,120,644
3528,0,0.0,0.0,0.0,0.6,-6,-18,15,100,644
3529,0,0.0,0.0,0.0,0.6,-6,-18,15,104,644
3530,0,0.0,0.0,0.0,0.6,-6,-18,15,108,644
3531,0,0.0,0.0,0.0,0.6,-6,-18,15,112,644
3532,0,0.0,0.0,0.0,0.6,-6,-18,15,116,644
3533,0,0.0,0.0,0.0,0.6,-6,-18,15,120,644
3536,0,0.0,0.0,0.0,0.6,-6,-18,16,108,644
3538,0,0.0,0.0,0.0,0.6,-6,-18,16,116,644
3564,0,0.0,0.0,0.0,0.6,-6,-12,15,100,644
3565,0,0.0,0.0,0.0,0.6,-6,-12,15,104,644
3566,0,0.0,0.0,0.0,0.6,-6,-12,15,108,644
3567,0,0.0,0.0,0.0,0.6,-6,-12,15,112,644
3568,0,0.0,0.0,0.0,0.6,-6,-12,15,116,644
3569,0,0.0,0.0,0.0,0.6,-6,-12,15,120,644
3600,0,0.0,0.0,0.0,0.6,-6,-6,15,100,644
3601,0,0.0,0.0,0.0,0.6,-6,-6,15,104,644
3602,0,0.0,0.0,0.0,0.6,-6,-6,15,108,644
3603,0,0.0,0.0,0.0,0.6,-6,-6,15,112,644
3604,0,0.0,0.0,0.0,0.6,-6,-6,15,116,644
3605,0,0.0,0.0,0.0,0.6,-6,-6,15,120,644
3636,0,0.0,0.0,0.0,0.6,-6,0,15,100,644
3637,0,0.0,0.0,0.0,0.6,-6,0,15,104,644
3638,0,0.0,0.0,0.0,0.6,-6,0,15,108,644
3639,0,0.0,0.0,0.0,0.6,-6,0,15,112,644
3640,0,0.0,0.0,0.0,0.6,-6,0,15,116,644
3641,0,0.0,0.0,0.0,0.6,-6,0,15,120,644
3672,0,0.0,0.0,0.0,0.6,0,-30,15,100,644
3673,0,0.0,0.0,0.0,0.6,0,-30,15,104,644
3674,0,0.0,0.0,0.0,0.6,0,-30,15,108,644
3675,0,0.0,0.0,0.0,0.6,0,-30,15,112,644
3676,0,0.0,0.0,0.0,0.6,0,-30,15,116,644
3677,0,0.0,0.0,0.0,0.6,0,-30,15,120,644
3678,0,0.0,0.0,0.0,0.6,0,-30,16,100,644
3680,0,0.0,0.0,0.0,0.6,0,-30,16,108,644
3681,0,0.0,0.0,0.0,0.6,0,-30,16,112,644
3682,0,0.0,0.0,0.0,0.6,0,-30,16,116,644
3683,0,0.0,0.0,0.0,0.6,0,-30,16,120,644
3708,0,0.0,0.0,0.0,0.6,0,-24,15,100,644
3709,0,0.0,0.0,0.0,0.6,0,-24,15,104,644
3710,0,0.0,0.0,0.0,0.6,0,-24,15,108,644
3711,0,0.0,0.0,0.0,0.6,0,-24,15,112,644
3712,0,0.0,0.0,0.0,0.6,0,-24,15,116,644
3713,0,0.0,0.0,0.0,0.6,0,-24,15,120,644
3715,0,0.0,0.0,0.0,0.6,0,-24,16,104,644
3717,0,0.0,0.0,0.0,0.6,0,-24,16,112,644
3718,0,0.0,0.0,0.0,0.6,0,-24,16,116,644
3719,0,0.0,0.0,0.0,0.6,0,-24,16,120,644
3744,0,0.0,0.0,0.0,0.6,0,-18,15,100,644
3745,0,0.0,0.0,0.0,0.6,0,-18,15,104,644
3746,0,0.0,0.0,0.0,0.6,0,-18,15,108,644
3747,0,0.0,0.0,0.0,0.6,0,-18,15,112,644
3748,0,0.0,0.0,0.0,0.6,0,-18,15,116,644
3749,0,0.0,0.0,0.0,0.6,0,-18,15,120,644
3780,0,0.0,0.0,0.0,0.6,0,-12,15,100,644
3781,0,0.0,0.0,0.0,0.6,0,-12,15,104,644
3782,0,0.0,0.0,0.0,0.6,0,-12,15,108,644
3783,0,0.0,0.0,0.0,0.6,0,-12,15,112,644
3784,0,0.0,0.0,0.0,0.6,0,-12,15,116,644
3785,0,0.0,0.0,0.0,0.6,0,-12,15,120,644
3816,0,0.0,0.0,0.0,0.6,0,-6,15,100,644
3817,0,0.0,0.0,0.0,0.6,0,-6,15,104,644
3818,0,0.0,0.0,0.0,0.6,0,-6,15,108,644
3819,0,0.0,0.0,0.0,0.6,0,-6,15,112,644
3820,0,0.0,0.0,0.0,0.6,0,-6,15,116,644
3821,0,0.0,0.0,0.0,0.6,0,-6,15,120,644
3852,0,0.0,0.0,0.0,0.6,0,0,15,100,644
3853,0,0.0,0.0,0.0,0.6,0,0,15,104,644
3854,0,0.0,0.0,0.0,0.6,0,0,15,108,644
3855,0,0.0,0.0,0.0,0.6,0,0,15,112,644
3856,0,0.0,0.0,0.0,0.6,0,0,15,116,644
3857,0,0.0,0.0,0.0,0.6,0,0,15,120,644
3888,0,0.0,0.0,0.0,0.8,-30,-30,15,100,644
3889,0,0.0,0.0,0.0,0.8,-30,-30,15,104,644
3890,0,0.0,0.0,0.0,0.8,-30,-30,15,108,644
3891,0,0.0,0.0,0.0,0.8,-30,-30,15,112,644
3892,0,0.0,0.0,0.0,0.8,-30,-30,15,116,644
3893,0,0.0,0.0,0.0,0.8,-30,-30,15,120,644
3894,0,0.0,0.0,0.0,0.8,-30,-30,16,100,644
3895,0,0.0,0.0,0.0,0.8,-30,-30,16,104,644
3896,0,0.0,0.0,0.0,0.8,-30,-30,16,108,644
3897,0,0.0,0.0,0.0,0.8,-30,-30,16,112,644
3898,0,0.0,0.0,0.0,0.8,-30,-30,16,116,644
3899,0,0.0,0.0,0.0,0.8,-30,-30,16,120,644
3900,0,0.0,0.0,0.0,0.8,-30,-30,17,100,644
3902,0,0.0,0.0,0.0,0.8,-30,-30,17,108,644
3903,0,0.0,0.0,0.0,0.8,-30,-30,17,112,644
3904,0,0.0,0.0,0.0,0.8,-30,-30,17,116,644
3905,0,0.0,0.0,0.0,0.8,-30,-30,17,120,644
3924,0,0.0,0.0,0.0,0.8,-30,-24,15,100,644
3925,0,0.0,0.0,0.0,0.8,-30,-24,15,104,644
3926,0,0.0,0.0,0.0,0.8,-30,-24,15,108,644
3927,0,0.0,0.0,0.0,0.8,-30,-24,15,112,644
3928,0,0.0,0.0,0.0,0.8,-30,-24,15,116,644
3929,0,0.0,0.0,0.0,0.8,-30,-24,15,120,644
3930,0,0.0,0.0,0.0,0.8,-30,-24,16,100,644
3931,0,0.0,0.0,0.0,0.8,-30,-24,16,104,644
3932,0,0.0,0.0,0.0,0.8,-30,-24,16,108,644
3933,0,0.0,0.0,0.0,0.8,-30,-24,16,112,644
3934,0,0.0,0.0,0.0,0.8,-30,-24,16,116,644
3935,0,0.0,0.0,0.0,0.8,-30,-24,16,120,644
3936,0,0.0,0.0,0.0,0.8,-30,-24,17,100,644
3937,0,0.0,0.0,0.0,0.8,-30,-24,17,104,644
3938,0,0.0,0.0,0.0,0.8,-30,-24,17,108,644
3939,0,0.0,0.0,0.0,0.8,-30,-24,17,112,644
3940,0,0.0,0.0,0.0,0.8,-30,-24,17,116,644
3941,0,0.0,0.0,0.0,0.8,-30,-24,17,120,644
3960,0,0.0,0.0,0.0,0.8,-30,-18,15,100,644
3961,0,0.0,0.0,0.0,0.8,-30,-18,15,104,644
3962,0,0.0,0.0,0.0,0.8,-30,-18,15,108,644
3963,0,0.0,0.0,0.0,0.8,-30,-18,15,112,644
3964,0,0.0,0.0,0.0,0.8,-30,-18,15,116,644
3965,0,0.0,0.0,0.0,0.8,-30,-18,15,120,644
3966,0,0.0,0.0,0.0,0.8,-30,-18,16,100,644
3967,0,0.0,0.0,0.0,0.8,-30,-18,16,104,644
3968,0,0.0,0.0,0.0,0.8,-30,-18,16,108,644
3969,0,0.0,0.0,0.0,0.8,-30,-18,16,112,644
3970,0,0.0,0.0,0.0,0.8,-30,-18,16,116,644
3971,0,0.0,0.0,0.0,0.8,-30,-18,16,120,644
3977,0,0.0,0.0,0.0,0.8,-30,-18,17,120,644
3996,0,0.0,0.0,0.0,0.8,-30,-12,15,100,644
3997,0,0.0,0.0,0.0,0.8,-30,-12,15,104,644
3998,0,0.0,0.0,0.0,0.8,-30,-12,15,108,644
3999,0,0.0,0.0,0.0,0.8,-30,-12,15,112,644
4000,0,0.0,0.0,0.0,0.8,-30,-12,15,116,644
4001,0,0.0,0.0,0.0,0.8,-30,-12,15,120,644
4002,0,0.0,0.0,0.0,0.8,-30,-12,16,100,644
4003,0,0.0,0.0,0.0,0.8,-30,-12,16,104,644
4004,0,0.0,0.0,0.0,0.8,-30,-12,16,108,644
4005,0,0.0,0.0,0.0,0.8,-30,-12,16,112,644
4006,0,0.0,0.0,0.0,0.8,-30,-12,16,116,644
4007,0,0.0,0.0,0.0,0.8,-30,-12,16,120,644
4032,0,0.0,0.0,0.0,0.8,-30,-6,15,100,644
4033,0,0.0,0.0,0.0,0.8,-30,-6,15,104,644
4034,0,0.0,0.0,0.0,0.8,-30,-6,15,108,644
4035,0,0.0,0.0,0.0,0.8,-30,-6,15,112,644
4036,0,0.0,0.0,0.0,0.8,-30,-6,15,116,644
4037,0,0.0,0.0,0.0,0.8,-30,-6,15,120,644
4068,0,0.0,0.0,0.0,0.8,-30,0,15,100,644
4069,0,0.0,0.0,0.0,0.8,-30,0,15,104,644
4070,0,0.0,0.0,0.0,0.8,-30,0,15,108,644
4071,0,0.0,0.0,0.0,0.8,-30,0,15,112,644
4072,0,0.0,0.0,0.0,0.8,-30,0,15,116,644
4073,0,0.0,0.0,0.0,0.8,-30,0,15,120,644
4104,0,0.0,0.0,0.0,0.8,-24,-30,15,100,644
4105,0,0.0,0.0,0.0,0.8,-24,-30,15,104,644
4106,0,0.0,0.0,0.0,0.8,-24,-30,15,108,644
4107,0,0.0,0.0,0.0,0.8,-24,-30,15,112,644
4108,0,0.0,0.0,0.0,0.8,-24,-30,15,116,644
4109,0,0.0,0.0,0.0,0.8,-24,-30,15,120,644
4110,0,0.0,0.0,0.0,0.8,-24,-30,16,100,644
4111,0,0.0,0.0,0.0,0.8,-24,-30,16,104,644
4112,0,0.0,0.0,0.0,0.8,-24,-30,16,108,644
4113,0,0.0,0.0,0.0,0.8,-24,-30,16,112,644
4114,0,0.0,0.0,0.0,0.8,-24,-30,16,116,644
4115,0,0.0,0.0,0.0,0.8,-24,-30,16,120,644
4116,0,0.0,0.0,0.0,0.8,-24,-30,17,100,644
4117,0,0.0,0.0,0.0,0.8,-24,-30,17,104,644
4118,0,0.0,0.0,0.0,0.8,-24,-30,17,108,644
4119,0,0.0,0.0,0.0,0.8,-24,-30,17,112,644
4120,0,0.0,0.0,0.0,0.8,-24,-30,17,116,644
4121,0,0.0,0.0,0.0,0.8,-24,-30,17,120,644
4140,0,0.0,0.0,0.0,0.8,-24,-24,15,100,644
4141,0,0.0,0.0,0.0,0.8,-24,-24,15,104,644
4142,0,0.0,0.0,0.0,0.8,-24,-24,15,108,644
4143,0,0.0,0.0,0.0,0.8,-24,-24,15,112,644
4144,0,0.0,0.0,0.0,0.8,-24,-24,15,116,644
4145,0,0.0,0.0,0.0,0.8,-24,-24,15,120,644
4146,0,0.0,0.0,0.0,0.8,-24,-24,16,100,644
4147,0,0.0,0.0,0.0,0.8,-24,-24,16,104,644
4148,0,0.0,0.0,0.0,0.8,-24,-24,16,108,644
4149,0,0.0,0.0,0.0,0.8,-24,-24,16,112,644
4150,0,0.0,0.0,0.0,0.8,-24,-24,16,116,644
4151,0,0.0,0.0,0.0,0.8,-24,-24,16,120,644
4153,0,0.0,0.0,0.0,0.8,-24,-24,17,104,644
4154,0,0.0,0.0,0.0,0.8,-24,-24,17,108,644
4155,0,0.0,0.0,0.0,0.8,-24,-24,17,112,644
4156,0,0.0,0.0,0.0,0.8,-24,-24,17,116,644
4157,0,0.0,0.0,0.0,0.8,-24,-24,17,120,644
4176,0,0.0,0.0,0.0,0.8,-24,-18,15,100,644
4177,0,0.0,0.0,0.0,0.8,-24,-18,15,104,644
4178,0,0.0,0.0,0.0,0.8,-24,-18,15,108,644
4179,0,0.0,0.0,0.0,0.8,-24,-18,15,112,644
4180,0,0.0,0.0,0.0,0.8,-24,-18,15,116,644
4181,0,0.0,0.0,0.0,0.8,-24,-18,15,120,644
4182,0,0.0,0.0,0.0,0.8,-24,-18,16,100,644
4183,0,0.0,0.0,0.0,0.8,-24,-18,16,104,644
4184,0,0.0,0.0,0.0,0.8,-24,-18,16,108,644
4185,0,0.0,0.0,0.0,0.8,-24,-18,16,112,644
4186,0,0.0,0.0,0.0,0.8,-24,-18,16,116,644
